date,dc_id,sku_id,leadtime_actual,vlt_pred,recent_mean_7,recent_mean_30,recent_std_30,recent_sum_7,recent_sum_30,demand_forecast_sum,future_demand_sum,demand_source,current_inv,dc_capacity,factory_inv,transport_cost,pt_box,box_volume,push_lb,push_ub,target_replenishment
2019-01-01,DC001,SKU052,1.0,1.0,1.4285714285714286,3.0,7.478859093025709,10.0,90.0,1.9,0.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-02,DC001,SKU052,3.0,3.0,1.4285714285714286,3.0,7.478859093025709,10.0,90.0,5.699999999999999,4.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-03,DC001,SKU052,6.0,6.0,0.8571428571428571,2.8666666666666667,7.495480119526853,6.0,86.0,8.76,8.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-04,DC001,SKU052,1.0,1.0,1.4285714285714286,2.6666666666666665,7.381658952355418,10.0,80.0,1.7999999999999998,0.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-05,DC001,SKU052,6.0,6.0,1.4285714285714286,2.4,7.328483244619357,10.0,72.0,10.32,50.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-06,DC001,SKU052,2.0,2.0,1.4285714285714286,2.4,7.328483244619357,10.0,72.0,3.44,0.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-07,DC001,SKU052,1.0,1.0,1.4285714285714286,2.4,7.328483244619357,10.0,72.0,1.72,0.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-08,DC001,SKU052,3.0,3.0,0.5714285714285714,2.4,7.328483244619357,4.0,72.0,3.3599999999999994,50.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-09,DC001,SKU052,4.0,4.0,0.5714285714285714,2.4,7.328483244619357,4.0,72.0,4.4799999999999995,42.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-10,DC001,SKU052,3.0,3.0,1.7142857142857142,1.3333333333333333,2.547329756605706,12.0,40.0,4.8,2.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-11,DC001,SKU052,4.0,4.0,6.857142857142857,2.466666666666667,7.369908788821986,48.0,74.0,22.16,10.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-12,DC001,SKU052,2.0,2.0,7.142857142857143,2.533333333333333,7.356327586204652,50.0,76.0,11.52,6.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-13,DC001,SKU052,2.0,2.0,7.142857142857143,2.533333333333333,7.356327586204652,50.0,76.0,11.52,10.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-14,DC001,SKU052,2.0,2.0,7.142857142857143,2.4,7.3647810558087885,50.0,72.0,11.44,8.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-15,DC001,SKU052,2.0,2.0,8.0,2.6,7.378346698278686,56.0,78.0,12.76,4.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-16,DC001,SKU052,1.0,1.0,8.571428571428571,2.7333333333333334,7.36628958310914,60.0,82.0,6.819999999999999,0.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-17,DC001,SKU052,1.0,1.0,8.0,2.8666666666666667,7.351794943337913,56.0,86.0,6.46,4.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-18,DC001,SKU052,3.0,3.0,2.2857142857142856,2.8666666666666667,7.351794943337913,16.0,86.0,7.38,8.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-19,DC001,SKU052,4.0,4.0,2.5714285714285716,3.0,7.334848328356899,18.0,90.0,10.8,8.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-20,DC001,SKU052,3.0,3.0,2.5714285714285716,3.0,7.334848328356899,18.0,90.0,8.100000000000001,8.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-21,DC001,SKU052,2.0,2.0,2.5714285714285716,2.7333333333333334,7.293528333773413,18.0,82.0,5.24,0.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-22,DC001,SKU052,5.0,5.0,2.857142857142857,3.0,7.334848328356899,20.0,90.0,14.5,4.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-23,DC001,SKU052,3.0,3.0,2.2857142857142856,3.0,7.334848328356899,16.0,90.0,7.5,4.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-24,DC001,SKU052,3.0,3.0,1.7142857142857142,3.0,7.334848328356899,12.0,90.0,6.299999999999999,0.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-25,DC001,SKU052,4.0,4.0,2.2857142857142856,3.1333333333333333,7.315432697766795,16.0,94.0,10.16,0.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-26,DC001,SKU052,1.0,1.0,1.7142857142857142,3.0,7.334848328356899,12.0,90.0,2.0999999999999996,0.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-27,DC001,SKU052,6.0,6.0,1.7142857142857142,3.0,7.334848328356899,12.0,90.0,12.599999999999998,14.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-28,DC001,SKU052,3.0,3.0,1.7142857142857142,3.0,7.334848328356899,12.0,90.0,6.299999999999999,10.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-29,DC001,SKU052,6.0,6.0,0.5714285714285714,3.0,7.334848328356899,4.0,90.0,7.799999999999999,14.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-30,DC001,SKU052,1.0,1.0,0.5714285714285714,3.0,7.334848328356899,4.0,90.0,1.2999999999999998,4.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-31,DC001,SKU052,2.0,2.0,1.4285714285714286,3.0,7.334848328356899,10.0,90.0,3.8,4.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-01,DC001,SKU052,3.0,3.0,1.4285714285714286,3.1333333333333333,7.315432697766796,10.0,94.0,5.82,0.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-02,DC001,SKU052,3.0,3.0,2.0,3.2666666666666666,7.29352833377341,14.0,98.0,7.14,0.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-03,DC001,SKU052,3.0,3.0,2.0,3.1333333333333333,7.315432697766796,14.0,94.0,7.02,0.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-04,DC001,SKU052,5.0,5.0,2.0,3.1333333333333333,7.315432697766796,14.0,94.0,11.7,4.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-05,DC001,SKU052,2.0,2.0,2.0,3.1333333333333333,7.315432697766796,14.0,94.0,4.68,4.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-06,DC001,SKU052,2.0,2.0,2.0,3.1333333333333333,7.315432697766796,14.0,94.0,4.68,4.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-07,DC001,SKU052,3.0,3.0,1.1428571428571428,3.1333333333333333,7.315432697766796,8.0,94.0,5.219999999999999,0.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-08,DC001,SKU052,6.0,6.0,1.1428571428571428,3.2666666666666666,7.293528333773409,8.0,98.0,10.68,12.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-09,DC001,SKU052,3.0,3.0,0.5714285714285714,3.0,7.261772051870902,4.0,90.0,3.8999999999999995,12.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-10,DC001,SKU052,2.0,2.0,0.5714285714285714,1.6666666666666667,2.371122565837165,4.0,50.0,1.7999999999999998,12.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-11,DC001,SKU052,1.0,1.0,0.5714285714285714,1.6,2.3888630489558556,4.0,48.0,0.8799999999999999,10.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-12,DC001,SKU052,2.0,2.0,0.8571428571428571,1.6666666666666667,2.371122565837165,6.0,50.0,2.2,0.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-13,DC001,SKU052,2.0,2.0,2.2857142857142856,2.0,2.780887148615228,16.0,60.0,4.3999999999999995,0.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-14,DC001,SKU052,3.0,3.0,2.2857142857142856,1.8,2.7006172134038793,16.0,54.0,6.419999999999999,0.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-15,DC001,SKU052,3.0,3.0,1.7142857142857142,1.6666666666666667,2.6874192494328493,12.0,50.0,5.1,40.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-16,DC001,SKU052,3.0,3.0,1.7142857142857142,1.5333333333333334,2.667499869832341,12.0,46.0,4.9799999999999995,40.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-17,DC001,SKU052,2.0,2.0,1.7142857142857142,1.5333333333333334,2.667499869832341,12.0,46.0,3.32,40.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-18,DC001,SKU052,5.0,5.0,1.7142857142857142,1.4,2.6407069760451143,12.0,42.0,8.1,8.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-19,DC001,SKU052,3.0,3.0,7.142857142857143,2.7333333333333334,7.402402012560217,50.0,82.0,17.46,8.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-20,DC001,SKU052,1.0,1.0,5.714285714285714,2.7333333333333334,7.402402012560217,40.0,82.0,4.82,8.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-21,DC001,SKU052,2.0,2.0,5.714285714285714,2.466666666666667,7.351794943337912,40.0,74.0,9.48,0.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-22,DC001,SKU052,4.0,4.0,6.857142857142857,2.7333333333333334,7.402402012560218,48.0,82.0,22.48,4.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-23,DC001,SKU052,4.0,4.0,6.857142857142857,2.7333333333333334,7.402402012560218,48.0,82.0,22.48,8.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-24,DC001,SKU052,2.0,2.0,6.857142857142857,2.6,7.4144004028197275,48.0,78.0,11.16,4.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-25,DC001,SKU052,3.0,3.0,6.857142857142857,2.6,7.4144004028197275,48.0,78.0,16.740000000000002,12.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-26,DC001,SKU052,4.0,4.0,1.1428571428571428,2.6,7.4144004028197275,8.0,78.0,6.32,8.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-27,DC001,SKU052,2.0,2.0,1.7142857142857142,2.7333333333333334,7.402402012560218,12.0,82.0,4.04,4.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-02-28,DC001,SKU052,4.0,4.0,2.2857142857142856,2.8666666666666667,7.387978222912019,16.0,86.0,9.84,0.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-01,DC001,SKU052,3.0,3.0,1.7142857142857142,3.0,7.371114795831994,12.0,90.0,6.299999999999999,0.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-02,DC001,SKU052,3.0,3.0,1.7142857142857142,2.8,7.368401002478985,12.0,84.0,6.12,46.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-03,DC001,SKU052,2.0,2.0,1.7142857142857142,2.6666666666666665,7.381658952355418,12.0,80.0,4.0,46.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-04,DC001,SKU052,1.0,1.0,1.7142857142857142,2.533333333333333,7.392488680335524,12.0,76.0,1.96,46.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-05,DC001,SKU052,2.0,2.0,1.7142857142857142,2.533333333333333,7.392488680335524,12.0,76.0,3.92,14.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-06,DC001,SKU052,3.0,3.0,7.714285714285714,4.066666666666666,10.726706028516968,54.0,122.0,19.86,18.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-07,DC001,SKU052,2.0,2.0,7.142857142857143,4.066666666666666,10.726706028516968,50.0,122.0,12.44,4.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-08,DC001,SKU052,5.0,5.0,8.571428571428571,4.533333333333333,10.843533659385313,60.0,136.0,36.8,8.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-09,DC001,SKU052,4.0,4.0,9.142857142857142,4.666666666666667,10.81151649348457,64.0,140.0,31.2,8.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-10,DC001,SKU052,4.0,4.0,9.142857142857142,4.533333333333333,10.843533659385313,64.0,136.0,31.04,8.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-11,DC001,SKU052,4.0,4.0,9.142857142857142,4.533333333333333,10.843533659385313,64.0,136.0,31.04,4.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-12,DC001,SKU052,2.0,2.0,9.714285714285714,4.666666666666667,10.81151649348457,68.0,140.0,16.4,2.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-13,DC001,SKU052,5.0,5.0,3.4285714285714284,4.733333333333333,10.788677192110045,24.0,142.0,19.099999999999998,0.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-14,DC001,SKU052,3.0,3.0,3.7142857142857144,4.733333333333333,10.788677192110045,26.0,142.0,12.059999999999999,0.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-15,DC001,SKU052,2.0,2.0,1.7142857142857142,4.4,10.775280352114587,12.0,132.0,5.04,0.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-16,DC001,SKU052,2.0,2.0,1.1428571428571428,4.4,10.775280352114587,8.0,132.0,4.24,0.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-17,DC001,SKU052,1.0,1.0,1.1428571428571428,4.4,10.775280352114587,8.0,132.0,2.12,0.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-18,DC001,SKU052,2.0,2.0,1.1428571428571428,4.4,10.775280352114587,8.0,132.0,4.24,12.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-19,DC001,SKU052,1.0,1.0,0.5714285714285714,4.4,10.775280352114589,4.0,132.0,1.72,0.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-20,DC001,SKU052,6.0,6.0,2.0,4.8,10.827126427019621,14.0,144.0,17.04,8.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-21,DC001,SKU052,4.0,4.0,1.7142857142857142,3.466666666666667,8.655377262462656,12.0,104.0,8.96,4.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-22,DC001,SKU052,2.0,2.0,1.7142857142857142,3.466666666666667,8.655377262462654,12.0,104.0,4.48,0.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-23,DC001,SKU052,5.0,5.0,2.2857142857142856,3.6,8.63172443180774,16.0,108.0,13.399999999999999,6.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-24,DC001,SKU052,3.0,3.0,2.2857142857142856,3.3333333333333335,8.61523198888006,16.0,100.0,7.799999999999999,4.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-25,DC001,SKU052,5.0,5.0,2.2857142857142856,3.3333333333333335,8.61523198888006,16.0,100.0,12.999999999999998,30.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-26,DC001,SKU052,7.0,7.0,2.2857142857142856,3.3333333333333335,8.61523198888006,16.0,100.0,18.199999999999996,30.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-27,DC001,SKU052,4.0,4.0,1.1428571428571428,3.466666666666667,8.593537623638408,8.0,104.0,7.359999999999999,26.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-28,DC001,SKU052,1.0,1.0,1.1428571428571428,3.466666666666667,8.593537623638408,8.0,104.0,1.8399999999999999,10.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-29,DC001,SKU052,1.0,1.0,1.4285714285714286,3.4,8.596898665604165,10.0,102.0,2.02,14.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-03-30,DC001,SKU052,2.0,2.0,2.2857142857142856,3.6,8.677941384145589,16.0,108.0,5.359999999999999,4.0,rolling_proxy,68.0,181978.71,0.0,224.0,40.0,2.0,159000.0,161000.0,0.0
2019-01-01,DC001,SKU060,2.0,2.0,14.571428571428571,6.066666666666666,21.57302842800601,102.0,182.0,24.04,5.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-02,DC001,SKU060,4.0,4.0,14.571428571428571,6.066666666666666,21.57302842800601,102.0,182.0,48.08,5.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-03,DC001,SKU060,5.0,5.0,14.571428571428571,5.966666666666667,21.59395491541299,102.0,179.0,59.94999999999999,0.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-04,DC001,SKU060,3.0,3.0,1.0,6.133333333333334,21.566537866694212,7.0,184.0,7.62,0.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-05,DC001,SKU060,1.0,1.0,0.7142857142857143,6.133333333333334,21.566537866694212,5.0,184.0,2.34,0.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-06,DC001,SKU060,3.0,3.0,0.7142857142857143,6.066666666666666,21.58229727243037,5.0,182.0,6.959999999999999,0.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-07,DC001,SKU060,2.0,2.0,0.7142857142857143,6.066666666666666,21.582297272430367,5.0,182.0,4.64,0.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-08,DC001,SKU060,3.0,3.0,0.7142857142857143,6.066666666666666,21.582297272430367,5.0,182.0,6.959999999999999,12.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-09,DC001,SKU060,5.0,5.0,0.7142857142857143,6.066666666666666,21.582297272430367,5.0,182.0,11.6,12.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-10,DC001,SKU060,5.0,5.0,0.7142857142857143,6.066666666666666,21.582297272430367,5.0,182.0,11.6,7.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-11,DC001,SKU060,3.0,3.0,1.2857142857142858,6.366666666666666,21.558421917096698,9.0,191.0,8.43,0.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-12,DC001,SKU060,2.0,2.0,1.7142857142857142,6.466666666666667,21.53560359549326,12.0,194.0,6.279999999999999,0.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-13,DC001,SKU060,1.0,1.0,1.7142857142857142,4.1,17.909680808620415,12.0,123.0,2.4299999999999997,0.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-14,DC001,SKU060,3.0,3.0,1.7142857142857142,4.033333333333333,17.9210924766197,12.0,121.0,7.23,5.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-15,DC001,SKU060,2.0,2.0,1.7142857142857142,4.033333333333333,17.9210924766197,12.0,121.0,4.82,1.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-16,DC001,SKU060,1.0,1.0,2.2857142857142856,4.166666666666667,17.905461612467736,16.0,125.0,2.8499999999999996,1.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-17,DC001,SKU060,1.0,1.0,2.2857142857142856,4.1,17.917124025170253,16.0,123.0,2.8299999999999996,0.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-18,DC001,SKU060,5.0,5.0,1.1428571428571428,4.133333333333334,17.910394250887453,8.0,124.0,10.2,27.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-19,DC001,SKU060,4.0,4.0,0.7142857142857143,4.133333333333334,17.910394250887453,5.0,124.0,6.96,27.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-20,DC001,SKU060,1.0,1.0,0.7142857142857143,4.133333333333334,17.910394250887453,5.0,124.0,1.74,0.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-21,DC001,SKU060,6.0,6.0,0.7142857142857143,4.133333333333334,17.910394250887453,5.0,124.0,10.44,27.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-22,DC001,SKU060,5.0,5.0,0.7142857142857143,4.133333333333334,17.910394250887453,5.0,124.0,8.7,0.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-23,DC001,SKU060,3.0,3.0,4.0,5.033333333333333,18.352989462815653,28.0,151.0,12.93,0.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-24,DC001,SKU060,3.0,3.0,4.0,5.033333333333333,18.352989462815653,28.0,151.0,12.93,0.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-25,DC001,SKU060,1.0,1.0,3.857142857142857,5.033333333333333,18.352989462815653,27.0,151.0,4.21,0.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-26,DC001,SKU060,2.0,2.0,3.857142857142857,5.033333333333333,18.352989462815653,27.0,151.0,8.42,0.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-27,DC001,SKU060,4.0,4.0,3.857142857142857,1.7,5.09345985881241,27.0,51.0,12.84,75.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,80.0
2019-01-28,DC001,SKU060,3.0,3.0,3.857142857142857,1.6333333333333333,5.102178184091793,27.0,49.0,9.569999999999999,75.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,80.0
2019-01-29,DC001,SKU060,5.0,5.0,3.857142857142857,1.6333333333333333,5.102178184091793,27.0,49.0,15.949999999999998,4.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-30,DC001,SKU060,3.0,3.0,10.285714285714286,4.033333333333333,13.610004490161721,72.0,121.0,25.23,1.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-31,DC001,SKU060,3.0,3.0,10.714285714285714,4.133333333333334,13.59101010063474,75.0,124.0,26.219999999999995,1.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-01,DC001,SKU060,8.0,8.0,10.714285714285714,4.133333333333334,13.59101010063474,75.0,124.0,69.91999999999999,78.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,80.0
2019-02-02,DC001,SKU060,1.0,1.0,10.857142857142858,4.166666666666667,13.582055154586223,76.0,125.0,8.85,0.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-03,DC001,SKU060,5.0,5.0,10.857142857142858,4.0,13.601470508735444,76.0,120.0,43.99999999999999,78.0,rolling_proxy,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,80.0
